0,1,2
1.9314659422733451,1.2726553433388674,2.0
1.053108719194825,4.533008075845624,2.0
8.775048330340333,24.669792236447194,0.0
12.239516621751054,25.083784552638782,1.0
-5.815254450306158,0.19565293249910765,2.0
37.63380644672942,9.013626934201405,1.0
7.127254399049706,23.31308360131381,0.0
37.891772926127395,24.653709324696457,1.0
9.334966808924058,33.88588679633668,0.0
2.0419409971785303,50.53335923733684,0.0
8.194599921626576,16.688410149780484,0.0
23.02229316007707,10.443125462787577,1.0
19.624436335138917,14.961609375436282,0.0
8.068759201767136,18.692890356929002,0.0
1.1668997565308212,0.8518955590027799,2.0
10.67796486998665,14.578470078344164,0.0
-1.7005384493841582,8.144244317288626,2.0
13.065500288071242,18.852324703302372,1.0
12.641603713306445,23.846493163241085,0.0
17.294695117393537,55.4010169593406,0.0
23.58193676227873,22.721692239813137,0.0
7.556289455168832,16.112688092102264,0.0
26.5006407422796,5.848084444348119,1.0
1.6070391734251541,3.3008937146081205,2.0
10.055501099367776,24.621523983136232,0.0
6.366523185951002,15.79069377712934,2.0
1.2885291390439741,11.844904825584674,2.0
18.359367149890524,37.320326589807095,1.0
18.519486646588792,19.73426420961013,1.0
5.450666423478139,26.257632677536158,0.0
2.93078799458119,36.30919746175303,0.0
9.58770768618579,47.056624998340816,0.0
12.78168401000123,0.5033378771474103,2.0
5.352684449142848,12.142916696254966,0.0
-0.9072992405163486,16.20729748288087,2.0
9.045453998527101,38.977514143315226,0.0
6.533144074343247,0.7026757554171108,2.0
34.24595791722155,25.188044606230363,1.0
2.758030774145578,0.03388090947459192,2.0
38.75505931970827,22.851470647224694,1.0
43.336926808880584,22.384267124325063,1.0
12.432289017921688,13.732353790184405,0.0
1.5539482020951465,3.9894658494814568,2.0
15.377231757350948,35.66615797024149,1.0
9.663036068445656,38.6415993738336,0.0
7.1988018672983785,25.860398573977683,0.0
5.286380702968518,1.9719409339010254,2.0
25.08050748295078,27.31654028533625,1.0
8.35954530159766,2.1893129290549,2.0
39.77810811641932,16.03490779280186,1.0
12.797661631324154,19.854445623453085,1.0
2.802451764421667,14.269744316359695,2.0
7.090391857669061,0.6984960819048333,2.0
22.713728052386454,21.934975420085138,0.0
7.032410426812842,4.399536141550346,2.0
12.828521185863012,56.09721802654372,1.0
6.416428664865229,3.169351831777474,2.0
10.129729301520447,12.959785886256054,0.0
33.41396167457126,21.89909658624835,1.0
12.677808381173303,22.204374220762126,0.0
8.230541741500158,11.337608232423978,2.0
29.418083419647143,3.8154961907904026,1.0
10.856937876418991,12.126131984859416,1.0
23.846743534426295,4.569275463874536,2.0
4.975629298656839,15.042994186006128,2.0
6.760788821132792,18.95864083471824,1.0
19.128318331289538,16.17842318474844,1.0
3.659638405771404,-0.6336660048552648,2.0
-4.122396196695774,5.5861630906536925,2.0
10.533525555571842,34.82265185159663,0.0
21.41980906782169,15.882031283229903,1.0
7.3962217945584126,-3.6777437856497555,2.0
1.0302573764573364,4.312103152806804,2.0
10.322237087014901,21.40383744147057,0.0
7.114345819925571,33.69610301602689,0.0
2.1310279872212963,4.63037702440975,2.0
-5.685499349081771,6.861293651239036,2.0
24.516016909558843,29.66430333225131,1.0
13.33316698352154,40.13272595463323,0.0
26.90125046240518,11.987543100114202,1.0
10.408397330027173,13.832741235405173,0.0
17.93987206716612,12.14888496031022,0.0
3.9628425520276367,0.27535745213996,2.0
16.84980681166741,37.65857866999981,0.0
20.056944590869865,24.84150699020496,1.0
8.532819208739218,-0.5348226674442351,2.0
8.361529247443105,6.237155345111103,2.0
12.57493719527958,30.767975570840058,0.0
